messages;labels
"Очередное сообщение о несуществующей уязвимости, распространяемое российскими СМИ.

C технической точки зрения утверждение заявившего об уязвимости сводится к следующему:

“Eсли бы у меня был доступ к Вашему компьютеру, я бы смог прочитать Ваши сообщения”.

Само по себе это утверждение очевидно, но его завуалированное описание позволяет запутать человека, далекого от технологий. Три года назад я рассказывал о похожем случае.  

К сожалению, нежелание редакторов СМИ разбираться в деталях проблем с безопасностью приводит к тому, что читатели перестают обращать на них внимание. И когда появляются сообщения о настоящих угрозах, пользователь может не придать им значения.";0
"Вчера в англоязычном канале комментировал то, что сегодня некоторые российские СМИ назвали “утечкой IP-адресов” пользователей Telegram Desktop. К счастью, речь идет о неверном использовании слова “утечка”. Утечка – это когда личные данные большого количества людей попадают в руки злоумышленников. 

Когда же устройства двух собеседников при голосовом звонке устанавливают прямое соединение по IP адресам – это не “утечка”, а необходимая для таких соединений особенность реализации. Это стандарт, по которому работают звонки во всех популярных мессенджерах (включая WhatsApp, Viber и др.), а также до недавнего времени – Telegram для настольных компьютеров.

При этом Telegram – единственный мессенджер, мобильные приложения которого как раз не раскрывают IP адрес пользователя при принятии им звонков. Парадоксально, что именно Telegram при этом подвергся критике о некой “утечке”.

Впрочем, в последнее время именно в российских СМИ участились сообщения о мнимых взломах Telegram, которые при проверке оказывались примерами подмены понятий.  

Мы рекомендуем пользователям не полагаться на СМИ и дожидаться официальных объявлений Telegram. Если у нас когда-нибудь действительно произойдет утечка данных, мы сообщим о ней сразу после обнаружения.";0
"Этим летом мы создали полноценную политику конфиденциальности Telegram, чтобы соответствовать новым европейским законам об охране личных данных.

В политике конфиденциальности мы оставили за собой право передавать IP-адрес и номер телефона террористов соответствующим службам по решению суда. Независимо от того, будем ли мы когда-либо пользоваться этим правом, такая мера должна сделать Telegram менее притягательной площадкой для тех, кто занимается здесь рассылкой террористической пропаганды. 

Может ли это изменение привести к прекращению попыток блокировки Telegram в России? Думаю, что нет - по двум причинам:

1. В России от Telegram требуют не номер и IP адрес террористов по решению суда, а нечто принципиально иное - доступ к сообщениям, причем всех пользователей.

2. Telegram в России находится вне закона; ежедневно блокируются сотни IP-адресов в попытках пресечь доступ к сервису. В этой связи какие-либо обращения от российских служб мы не рассматриваем, и наша политика конфиденциальности не касается ситуации в России.

Поэтому продолжаем сопротивление.";0
"Иногда говорят, что Telegram был заблокирован в России, так как “закон есть закон”. Однако Telegram заблокирован в России как раз вопреки главному закону страны – Конституции. Решения судов и законы, противоречащие Конституции, не имеют силы. А это значит, что и сама блокировка Telegram незаконна. 

Если бы ФСБ ограничилась запросом информации о нескольких террористах, то ее требование вписывалось бы в рамки Конституции. Однако речь идет о передаче универсальных ключей шифрования с целью последующего бесконтрольного доступа к переписке неограниченного круга лиц. A это – прямое нарушение 23-й статьи Конституции о праве каждого на тайну переписки.

По этой причине юристы из “Агоры” сегодня обжаловали решение Верховного суда России о законности приказа ФСБ. Надеюсь, власти России откажутся от языка неисполнимых ультиматумов, на котором сегодня ведется диалог с технологическими компаниями.

Независимо от этого, мы продолжим борьбу за Telegram в России. История наших предков учит биться до победного конца. 

С Днем Победы!";0
"Telegram продолжает работать в России, несмотря на ежечасные блокировки его IP-адресов властями. Если Вы не пользуетесь VPN, периодически Вам приходится ждать соединения 30 секунд, чтобы сервис подключился к новым адресам.

Петербург – родной город для большинства участников нашей команды. В 2012-м именно в Петербурге была начата работа над Telegram, и мы гордимся тем, что сегодня Telegram используется миллионами петербуржцев. 

Шествие и митинг 1ого мая в Петербурге – историческая возможность поддержать Telegram и свободу интернета. Шествие начнется в 11:00 у Лиговского проспекта (5/3) и завершится митингом на Марсовом поле.";0
"Потрясающая акция в Москве. Более 12,000 человек выступили за свободный интернет. Спасибо каждому, кто нашел время, – мы в Telegram очень ценим эту поддержку. 

Поразила пассионарность спикеров – такие речи создают историю стран. https://www.youtube.com/watch?v=D9dPg3ofmyQ

Неважно, прислушаются ли сейчас власти России к голосу общества. Важно, что мы всегда будем продолжать отстаивать те ценности, в которые верим.

Помните: завтра – 1 мая – шествие и митинг в Петербурге.";0
Спасибо Вам!;0
Тысячи умных, прогрессивных молодых лиц на митинге в Москве.;0
https://youtu.be/FT6TVvAQ5OY;0
;0
"Завтра (30 апреля) в 14:00 в Москве на проспекте Сахарова состоится согласованный митинг за свободу интернета. Это исторический шанс для москвичей выразить общую позицию. Послезавтра может быть уже поздно.

Последние 2 недели мы вели неравный бой с интернет-цензором. Мы делали это ради вас – наших российских пользователей. Однако будущее российского интернета находится, в конечном счете, в ваших руках. 

Кто-то скажет, что митинг ничего не изменит. Это не так. Россия находится на перепутье – полномасштабная цензура еще не была введена. Если бездействовать, Россия потеряет Telegram и другие популярные сервисы. Ваше активное участие может поменять ход истории.

Ссылка на сообщение организаторов митинга: t.me/digitalresistance_moscow/6";0
;0
Сделал обзор сегодняшнего эфира AM Live по SOCам. В мою подборку Топ10 тезисов вошло не все, что мы обсуждали 2 часа. Поэтому полную запись эфира также можно посмотреть в блоге или на Youtube.;0
"Сегодня я должен был вести эфир AM Live ""Технологии и продукты оснащения SOC"" и должно было быть все жестко, так как времена розовых слоников прошли и многие SOCи столкнулись с тем, что нормальные SIEMы они использовать не могут, от FIRST их отлучили, TI в таком объеме как раньше, не получить, в open source появляются закладки... И даже MITRE запретила переводить на русский язык свои ""10 стратегий построения SOC"" (теперь уже 11). А потом бац...

И меня импортозаместили, убрав из ведущих 😞 Но это не помешает мне ворваться в эфир и разбавить в определенный момент времени и внести свежий стрим в ламповую дискуссию коллег, со многими из которых в этой же студии мы дискутировали о SOCах всего несколько месяцев назад и я помню их высказывания о ""возможности"" использовать отечественные решения в своей деятельности. Некоторые так вообще использовали в своих коммерческих, лицензированных ФСТЭК SOCах, забугорные облачные платформы (хотя это вроде как и запрещено). Посмотрим что они ответят сегодня. Подключайтесь";0
"Поэтому свадебные генералы на конференциях не нужны совсем (как на CISO Forum), либо они должны выступать на закрытых секциях или на секциях с запретом доступа журналистов. Тогда от выступлений будет смысл и польза для всех - регуляторы узнают, что думает отрасль и поднадзорные, а последние смогут узнать из первых рук, что хотел сказать регулятор в своей нормативке.

Например, давно витает идея мероприятия (пусть и онлайн), на котором ФСТЭК могла бы рассказать о практике моделирования угроз, причинах принятых решений и результатах оценки присланных 700+ моделей. Я вот уверен, что одно это мероприятия стало бы бомбой на рынке и регулятору многое бы простилось 😊 Но увы... Военная операция и выпуск ДСПшных рекомендаций про запрет недружественного трафика не оставляет времени на все остальное.

Или ЦБ, который за последние 2 года НИ РАЗУ нигде нормально не выступал - сначала был COVID (почти сразу после ""магнитки"" в 2020-м году), в 21-м и 22-м ""магнитку"" отменили, а на московской ""магнитке"" регулятор почти ничего не сказал (ни на пленарке, ни в основной программе). При этом я бы послушал, что послужило причиной принятия 787-П и 779-П, которые ну просто 🤪😡😭🤯, или почему активность ФинЦЕРТ снизилась в разы, или как вообще реализовать 716-П?..

2 часа пленарки лучше бы потратить на что-то более ценное. Хоть киберполигон развернуть, хоть штабные киберучения провести, хоть интеллектуальную игру организовать. Все полезнее 🤠";0
"Я все чаще склоняюсь к мысли, что организовывать пленарные секции с участием регуляторов - это бессмысленная трата времени; и самих регуляторов и участников.

Дело в том, что вторые приходят узнать что-то полезное для себя. Например, статистику угроз от ЦБ или НКЦКИ и рекомендации по борьбе с ними, конкретные планы по разрабатываемой нормативке, объяснение принятых решений (я бы послушал причину запрета e-mail с недружественных доменов, на которых размещаются и госсайты в том числе) и т.п. 

Но первые боятся говорить что-то конкретное, потому что это может быть (и будет) использовано журналистами, которые сидят на конференции и внимают. А регулятор опасается, что скажет он что-то сгоряча, а потом ему прилетит сверху за свою правду. Вот он и молчит, как рыба об лед, отделываясь общими фразами, которые любой ML-автоматизированный бредогенератор может создавать пачками. Только ФСТЭК не боится говорить, если его спросить прямо 😊";0
Опубликованы презентации конференции «Информационная безопасность банков»;0
Время активных мероприятий возвращается 😊 Отчитал сегодня на #ibbank про оценку ущерба. Времени, как обычно, не хватило, но, по комментариям, получилось неплохо. Выкладываю свою презентацию;0
Когда на конференцию по ИБ приходят люди в кедах и носках разного цвета, то задумываешься, либо время «пиджаков» уходит, либо безопасники стали меньше спать из-за кибератак и поутру встают и не глядя, как в сомнабуле, надевают то, что под ногу попалось. Чем-то RSA Conference напоминает;0
Думал, что за 1,5 часа дискуссии с регулятором будет что-то полезное и практичное. Но увы… поэтому просто картинка;0
"НКЦКИ опубликовал алгоритм обновления ПО в текущих условиях. 

Но во-первых, он не про патчи, а про устранение дыр, что немного разная постановка задачи и разные ответственные. Во-вторых, когда к тебе прилетает кумулятивное обновление нескольких десятков дыр (как у большинства вендоров), как ты эту схему применишь? В-третьих, патчами рулят ИТ/АСУ ТП, а они часто не понимают в этих ваших CVSS, RCE и тп. В-четвертых, понять наличие эксплойта - задача нетривиальная (в патче и release notes так про нее не пишут). И наконец, привязывать решение о патчинге в зависимости от страны происхождение (а для open source с десятками разработчиков что является страной происхождения?)? Нууу, таааакое…";0
"Интересно, а сторонники гомеопатии тоже запускают маленькие вирусы на свои компьютеры, чтобы усилить имунный ответ компьютера?

А остеопаты тогда должны просто держать руки на компьютере, думать о хорошем и своей энергией лишать настоящие вредоносы своей силы.";0
"Завтра на ""Информационная безопасность банков"" буду помимо участия в секции по мониторингу и реагированию и модерации секции по рискам, выступать с рассказом про оценку ущерба. Количественная оценка, качественная, методики разные, калькуляторы, ссылки на них. Все, как мы любим.

Пока презентация небольшая получается - 70 слайдов всего, но так еще и не вечер. Но на все про все у меня будет минут 20 😊";0
"Аналитики говорят, что спрос на маркетологов упал (сейчас нужно не развитие, а замещение известного, но ушедшего, на известное, но свое) и поэтому маркетологи чувствуют себя неуверенно. А зря!

Добавляйте к любому мессаджу «в условиях кибервойны» и все заиграет новыми красками. «Соответствие требованиям ГОСТ 57580.1… в условиях кибервойны», «Как выполнить требования ФСТЭК… в условиях кибервойны», «Как настраивать никому ненужную фичу… в условиях кибервойны», «Как делать то, что игнорировали годами… в условиях кибервойны». Согласитесь, темы сразу играют новыми красками и вызывают интерес.";0
"Мне тут намекнули солидные люди, что я много критикую регулятора, а в нынешнее неспокойное время это неправильно и надо быть конструктивнее. Критикуя, предлагай! А что, и предложу. 

Предлагаю одному из наших регуляторов по ИБ убрать со своего сайта символику одной американской компании, деятельность которой то ли признана в России экстремистской, то ли нет (в списке Минюста она отсутствует), но при этом деятельность ее точно запрещена судом. Да и символику другой соцсети, прекратившей свое существование уже 3 года назад, тоже можно убрать. А то как-то некрасиво получается - доступ с зарубежных IP-адресов запрещают, а иконки, ведущие на зарубежные IP-адреса размещают.

Все, предложил. Выдохнул. Теперь можно снова критиковать ;-)";0
"Не то, чтобы скандал, но история неприятная. Кто-то раскрыл проект бюллетеня с пометкой TLP:AMBER (нечто схожее с ДСП) журналисту, а тот, не долго думая, выложил все в паблик.

Впору опять возвращаться к идее обучения журналистов нюансам кибербеза в целом и Cyber Threat Intelligence в частности.";0
"Каталог российских компаний по ИБ, видимо, хорошо зашел. Многие пишут и говорят спасибо 😊 Также прилетело еще 15 имен, которых я упустил. Три имени упустил по глупости - о компаниях знал, но забыл. Одна компания затесалась у меня в полном списке в ""сервисном"" блоке, хотя предлагает облачный продукт и я с владельцами знаком. А вот оставшиеся 10 даже не слышал 😊 Если прошерстить еще список сертифицированных средств защиты от ФСТЭК и ФСБ, думаю еще какое-то количество накопать можно. Займусь.

Все правки внесу на выходных. Возможно чуть поиграю с категориями. У меня были сомнения с IAM и, похоже, они подтвердились. Слишком много в эту группу попадает игроков, которых можно было бы поделить поточнее. Тоже займусь.

Интеграторов и дистрибьюторов вносить в список не буду - даже не просите. Не вижу в этом никакого смысла. Также вряд ли буду делать из этого списка отдельный сайт с более продвинутыми функциями поиска и фильтрации. Этим пусть российские ассоциации отечественного софта или защиты информации занимаются - они за это деньги от своих членов и отраслевых регуляторов получают. Да и вообще, должны же они хоть какую-то пользу приносить, а не просто отчетно-перевыборные собрания проводить на теплоходах, да деньги спонсоров на дурацкие конференции просаживать.";0
"Завершил сегодня чтение в ВШЭ в рамках программы повышения квалификации «Комплаенс в области персональных данных» своего 12-тичасового куска про техническую защиту персональных данных.

Эта часть включала и российские требования (ФСТЭК, ФСБ, ЦБ, Минцифры), и требования международных стандартов и лучших практик (CNIL, ISO 27701, ENISA, NIST CSF и т.п.), в том числе и требования по уведомлению об утечках ПДн, что актуально в контексте планируемых изменений и в ФЗ-152.

Любой такой длинный курс позволяет еще раз снова погрузиться в тему, найти что-то новое, ранее не упоминаемое, обновить материал, чуть глубже разобраться в каком-то из направлений, ранее рассмотренных поверхности. В целом мне понравилось 😊";0
"Вот же идиоты - Роскомнадзор может заблокировать SpeedTest из-за нарушения закона о персональных данных, так как по мнению РКН SpeedTest собирает данные об IP-адресах российских посетителей и не хранит их в России.

На таком основании можно спокойно запрещать любой иностранный сайт, который ведет логи посещения с  IP-адресами (а если еще и куки, то вообще кранты).

Мракобесы, а не регуляторы…";0
"👛 Сертифицированный «этический хакер» был нанят пожилым американцем для усиления защиты в своем доме, но вместо этого спер аппаратный кошелек и украл 600 тысяч долларов.

Ну никакой этики у ентих хакеров нет… А еще сертифицированный… Продвигаемая мной идея «личных киберохранников» дала трещину 😭";0
"Наши регуляторы рекомендуют, а кому-то и запрещают, применять зарубежные средства ИТ и ИБ. Иностранные регуляторы, например, английский NCSC, поступают точно также. 

При этом они откровенно пишут, что «отсутствие доказательств не является доказательством отсутствия [закладок]» (the absence of evidence is not evidence of absence). Абсолютно идентичная риторика. Регуляторы во всем мире одинаковы. Бдят!";0
"В английской ФСТЭК (NCSC) есть подразделение, которое занимается вопросами ИБ с точки зрения психологии и социологии. Например, они дают рекомендации по выбору сложных, но при этом легко запоминаемых паролей. 

Принцип прост и называется «три случайных слова». Не панацея, но лучше классического «пароль должен быть не менее восьми символов, содержать символы в верхнем и нижнем регистре, а также содержать цифры и спецсимволы».";0
Вот ФСТЭК выдала рекомендации не принимать e-mail с нероссийских доменов и многие госорганы приняли это как догму. Сегодня вот в новостях про ФНС написали. Интересно, а сама ФСТЭК принимает почту с доменов, отличающихся от .ru и .su? А то вот в списке участников ТК362 помимо явных иностранцев немало солидных российских организаций, у которых контактный e-mail в домене .com, .org, .pro. Это и Касперский, и Позитив, и Инфовотч, и Группа АйБи, и Дейтерий, и ряд воронежских ИБ-компаний.;0
"Мировые планы Microsoft. ИБ - единственная область, где прямо указан размер инвестиций. Если они и правда готовы потратить 20 ярдов, то это не просто ставит их в один ряд с лидерами рынка ИБ, а позволяет даже обойти традиционных игроков с наложенной ИБ. И судя по другим строчкам они все это хотят сфокусировать в облаках.

ЗЫ. Возможно российским вендорам можно не бояться ближайшее время конкуренции ;-)";0
Все-таки я решил больше не тянуть и выложить то, что я делал последнее время, а именно базу данных российских разработчиков средств защиты информации;0
У SANS новый постер вышел - по главным метрикам в корпоративной и облачной ИБ и по модели зрелости процесса управления уязвимостями;0
"Не успел отгреметь CISO Forum 2022, как грядет новое мероприятие по ИБ - уже в ближайший понедельник (18 апреля) пройдет легендарная ""Магнитка"" (она же ""Уральский форум""), но в Москве (хорошо, что Antifraud Spring Russia 20-го апреля отменился, а то было бы совсем тяжело). Первоначально мероприятие планировалось как обычно, под эгидой ЦБ, на Урале, но за пару недель до начала стало известно, что ЦБ решил сказать веское ""НЕТ"" мероприятию, которое планировалось в даты, очень близкие к началу спецоперации. Учитывая, что патроны для охотничьего оружия нельзя было купить последний год (что как бы намекало), то уж за 2-3 недели до начала спецоперации главный финансовый регулятор тоже, похоже, подозревал о том, что проводить мероприятие в эти даты было бы не совсем правильно. А может просто совпало. Однако результат налицо - Магнитка будет проходить 18 апреля в Москве.

Программа будет насыщенной - помимо полного состава регуляторов, которые откроют мероприятие с ответов отрасли на неудобные вопросы, как жить в нынешних условиях, будут также и выступления по различным направлениям деятельности ИБ в финансовой организации - SOCи, безопасная разработка, антифрод, импортозамещение, регуляторика и риски.

Я буду участвовать в дискуссии по мониторингу угроз, SOCам и реагированию на инциденты, а также буду модерировать секцию по рискам и в ней же сделаю доклад по подходам и методикам оценки ущерба от реализации киберрисков (важный аспект как для выполнения требований 716-П, ФЗ о персданных, ФЗ о КИИ и иных документов ФСТЭК по моделированию угроз, в которых оценка негативных последствий является одним из важнейших этапов).

Запланировано и ""продолжение банкета"" в виде неформальной программы, которая будет включать в себя уральский мед, пельмени, караоке как в ""Парус 2"", кальяны как в ""Прокате"", хоккей в валенках, а также, возможно, бильярд для ценителей 😊  До встречи в #удаленноебанное";0
"Думаю, уже многие видели сообщение о том, что ФСТЭК сначала приостановила, а потом и отозвала несколько десятков сертификатов соответствия требованиям по безопасности. Наверное, так случайно совпало, что отозвали сертификаты у компаний из недружественных стран, а у компаний российских или китайских сертификаты только приостановлены. И наверное по ошибке отозвали сертификаты даже у тех, кто написал официальное письмо о том, что поддержка сертифицированных решений сохранится, уязвимости будут устраняться, а обновления выпускаться. Ну с кем не бывает, все совершают ошибки.

Я бы хотел ответить на часто звучащий вопрос, почему отозвали раньше 90 дней, указанных в 55-м приказе ФСТЭК. В приказе говорится о том, что сертификат может быть отозван после приостановления в срок ДО 90 дней и логично предположить, что регулятор должен быть заинтересован в том, что дать возможность заявителям исправить выявленные нарушения и сертификат не отзывать. Поэтому у многих эти ""до 90 дней"" трансформировались в ""именно 90 дней"". Но логика тут не применима и режим максимального благоприятствования тоже работает не всегда. ФСТЭК сама определяет срок, в течение которого заявитель должен устранить выявленные нарушения и ответить по существу на претензии регулятора. В данном случае регулятор посчитал, что 90 дней это много и можно дать на все 3 недели. А отзыв сертификата у тех, кто успел ответить в это срок?.. Ну что ж, бывает...

Главное, регулятор жестко отстаивает интересы российской отрасли ИБ. Стоять на своем это очень важно! Больно, но важно! В конце концов, чем меньше сертификатов, тем меньше надо их контролировать. Вон игроков ИБ у нас стало меньше - поддерживать их стало проще. А если останется всего 4 и между ними будет поделен весь рынок, то вообще супер. Так и с сертификатами можно поступить - оставить по одному сертифицированному решению в каждом сегменте рынка ИБ. Ну а выбор? Да и хрен с ним, с выбором. Он только жить мешает. Нет выбора - нет проблем. В отдельных сферах Россия живет в этой парадигме уже 20 лет. Когда-то это должно было прийти и в ИБ!";0
Импортозамещение, нехватка сна, виртуальные CISO, русский SANS, рост зарплат, собственная разработка средств защиты информации… Вот небольшой список тем, обсуждаемых на пленарке CISO Forum 2022, которую я модерировал;0
"Если вдруг вы чувствуете, что Жванецкий писал именно про вас ""писать, как и писать, надо тогда, когда невмоготу"", то в SecurityLab открылась вакансия редактора/переводчика новостного портала";0
"Сегодня пошел интересный спам, имитирующий недалекого человека, который только и может, что в комментах писать ""Жаль, что сейчас не могу высказаться — опаздываю на встречу. Но вернусь — обязательно напишу что я думаю"", ""Как специалист, могу оказать помощь. Вместе мы сможем прийти к правильному ответу"", ""Вы не похожи на эксперта"", ""Любопытный топик"", ""Какое абстрактное мышление"", ""Да, действительно. Я присоединяюсь ко всему выше сказанному. Давайте обсудим этот вопрос. Здесь или в PM"", ""Абсолютно с Вами согласен. В этом что-то есть и я думаю, что это отличная идея"", ""Браво, ваша мысль великолепна"" (вот с этим полностью согласен).

Есть в Telegram-чатах люди, которые пишут точно такими же, наполненным смыслом фразами. И если бы не знал, что эти люди реальны, то тоже подумал бы, что это боты. Но нет... Хорошо, что пока спам в комментах на сайте не очень грамотно реализуется и все эти комменты включаются в ОДНО сообщение. Такое настроенный антиспам ловит легко. Но вот если начнут постить такие тупые комментарии по одному, да еще с фишинговыми ссылками, будет гораздо сложнее...";0
"Следить за собственным сайтом с точки зрения безопасности гораздо интереснее, чем за блогом на блогерской площадке, у которой возможностей по мониторингу гораздо меньше (вообще нет).

Например, с точки зрения спама можно наблюдать, как меняются интересы у спамеров - от теплых полов до металлопроката, от продажи литовских мобильных номеров до рекламы странных каналов в Телеге. Стабильно порнуха в топе спамерских сообщений.";0
Выкладываю презентацию, которую читал на CISO Forum 2022;0
"Российские ассоциации производителей ПО подготовили для Минцифры предложения по направлениям, которые требуют импортозамещения, в которых они (ассоциации) готовы быть экспертами министерства. Там есть странные позиции типа ""импорт ИТ-оборудования"" (какой импорт, если у нас импортозамещение). Но больше всего меня зацепил в разделе по информационной безопасности термин ""криптозащита"". Эксперты его не используют - есть вполне устоявшаяся терминология в этой области.";0
vCISO - мент или ментор? Насущная проблема, которая обсуждается на первой половине CISO Forum;0
"Вангую, что в этом году нас ждет очередное изменение приказов ФСТЭК с требованиями по сертификации. Это связано с происходящими событиями, которые, очевидно, повлияли на способность выполнять все, в т.ч. и невыполнимые требования регулятора. 

Например, требование с 1-го января 2024-го начать использовать отечественные процессоры. Это и раньше выглядело нереалистичным, а сейчас, так и подавно.";0
Для CISO Forum подготовил коротенькую (всего 120 слайдов 😂) презентацию по современной идентификации и аутентификации пользователей и устройств;0
Вот тут говорят, что 16-18 символов для пароля - это минимум в 2022-м году!;0
